"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
-1.83482196329649,0.40029854606317,2.64367863137858,-1.41875739888401,-2.93336831025782,3.29394103282339,-0.0953246972361122,-0.231660368906329,5.593475315502,-0.939733380496957,-4.75698364622583,-5.15539281904948
-0.692544515659751,-1.12338803402432,2.25557876582958,0.947522791685588,0.349298350096688,-1.32011536910944,-3.65953967900351,-1.81801837423667,-0.547552252057341,-5.46452304318531,3.87538044419338,0.0606584659660183
0.866618170957805,1.94253195887304,2.77309135295536,-0.488763981886043,-0.0369842114834389,-0.230357614312067,2.69956909669736,2.92473350698132,-0.22846592301182,1.45470390484573,8.50554737286911,-1.9647530899548
-4.18282248204798,2.6416986756214,0.581544487424575,1.43936465575902,-0.842460866834806,-0.769827377310249,0.802774405924222,1.54170480485978,1.46852725434367,5.01800611893022,-2.67633356276999,0.173910216090459
-2.18881641156864,-2.65781339046451,1.04192029732735,-1.08810676240804,0.934612928362356,-0.767506568046704,2.65796916951022,5.9194176846147,1.12318285557632,1.19120908117679,0.362013707330444,0.311180155163614
-0.98281767791336,1.65359689428773,-1.29117341365126,-4.45662419234284,-0.169658019993701,-0.938432861252911,0.878506125481164,0.712647733701367,0.154285047559044,1.06094627377886,4.16054003774866,0.150314420715762
1.59729851815176,1.09623209011899,0.0155183272890673,-0.264604440272635,-1.41210584537032,2.35778375488596,1.17506732193475,0.585001744492678,2.58287208270398,-1.50113454332044,0.220272608150023,2.06130226064251
-1.76929304438522,-1.62826104560223,-4.02435182957234,0.115889082116171,-1.05141343162449,-1.18073929169646,-2.08570709915148,0.333335434870141,-1.64857004845238,0.00649319424388566,0.586231021808002,-0.396202889342302
1.72501193352402,-2.19887392924987,-0.658968481705403,0.974526191560427,-1.00900757962946,0.597395259859244,-3.37989707317412,1.18808038125159,0.0236236856379156,1.56899446613522,1.84099003674981,-1.91195663505132
-1.26608674342459,1.49386805034243,0.558321455880901,-1.0851591803413,-0.168227475337398,3.21529678671487,-0.72552329610401,2.0680404709202,-3.43992409977046,0.966969962651583,-2.53317126838733,2.17740746193408
0.106318994476855,-0.545518447836663,-2.40251414614462,-0.0339398715444897,1.50804500913432,0.757936419012006,3.09891620650991,-0.0119609522881818,-0.735980220258862,15.1197477732824,-2.730393713876,1.42161874932145
2.53060681406451,2.63965068764211,-2.73390404819449,3.57518482056118,1.49024080515613,0.266811085589101,-0.928443440332036,-0.0578696985072649,2.34645612004847,-0.0762288595552911,-1.99760001843291,-0.114885574357608
-0.712379151454699,-0.975687604614997,2.01705407058239,-1.53813527368797,0.587156132854985,-4.80799188662893,-5.41963619808457,-1.36412841392063,1.20579458283712,-0.951361260068023,3.12256016700986,-2.43412309281366
0.142346289710461,-4.71795589288007,0.469594206868064,-0.910907044736374,-0.648545971028257,-2.92935526269536,-0.159015215057257,3.05640090462294,-1.32383622217446,3.03301418842098,-1.67318945880267,1.92612975270753
-1.26081936357553,1.2975667817073,-4.67589243487078,-1.35959446088641,-2.15893351730289,-0.12126529429994,3.03814951368279,-2.16766826016596,-6.97846353338056,-5.94427873500127,0.20407496626846,0.633704202439191
-0.949701029139698,1.584999293427,1.48066322517351,-1.83864377078367,-1.03790892751454,1.0610013848039,0.153733549520472,0.265657912102946,-2.06587667639716,0.589556601281087,-0.912883202631625,-1.44203963635957
0.966201449078363,-1.5058538579464,3.39762990494091,-0.00340493934119898,-0.351898751279728,-0.389732454848626,1.57490846377516,-2.76188345467384,1.63670716838728,1.75845381828387,-1.46992988678845,-4.07770732201844
3.31432708799755,-0.190427128753961,-0.686448361566644,-0.101550270295433,-0.0599535641692931,-0.666086712753987,1.49464764209713,1.55386922398401,-5.7357388809291,-0.195196690194902,-1.96917796234916,3.83164274041641
-0.515598915231628,3.20262575754587,3.19319896934211,0.106933670428035,-2.60844716025428,-0.200379867873915,-4.78308025021837,-0.921903521403031,-0.565401817914073,-3.66781306704954,1.41184150887573,-2.1928907358511
0.846573299204798,5.11029218314938,0.722896409218481,2.78337738226219,-0.550898641565614,-1.62420694534907,0.0735799810122602,-1.74517224203699,0.346352519297713,-1.94339641651041,-1.8151310534209,1.27429566588688
1.10210086784243,-3.05656167415214,0.149134854040695,-1.16001978495067,-2.13386748024501,-0.738781328100821,-1.04743858813735,1.75883227986651,1.06430156850369,-1.84175855548363,-0.799943339328274,0.0221702437013466
0.146583727893905,3.66926575591242,0.767078544545556,-1.70931587552001,0.523036603253965,2.72797734260268,-1.31027272572926,2.73199216245994,3.06628628310195,-1.15352377083615,2.13972479759066,-3.05177839520338
