"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
0.112755538188993,0.175520558812438,0.274158164766299,0.4348622422394,0.516862467081421,0.410269392503211,98.1251139816216,1259.44867729895,1464.12234068195,1960.66286406196,1661.861501603,535.90728424758
0.102518411073528,0.162804631812505,0.260592386415126,0.414657525700667,0.480223529919855,0.390753899626515,98.8989756793778,1248.02243912505,1463.38986727918,1968.49331019719,1526.55940878735,548.202941840846
0.109560238389723,0.173392716546723,0.274192739988249,0.439732162709026,0.48564222293814,0.42039742067968,99.6110771076443,1250.30933737957,1450.87846076781,1774.70277834773,1528.20902495825,652.31608112784
0.110611558344583,0.172124183183589,0.271442642441527,0.430540044877248,0.473488865880255,0.370072382556664,97.9501854048505,1249.84834319145,1481.36028442613,1878.92121707379,1538.76452023966,499.91529281652
0.0989594839761561,0.15818620116638,0.259770672055085,0.371591545022171,0.470150232096407,0.372068811438516,98.8300010322688,1251.37057355296,1448.35218465088,1652.3725968367,1566.50696154991,517.777276349356
0.108666335756525,0.173848176155369,0.270218850422561,0.437400640331675,0.501142879143221,0.39372173189592,98.7688617039616,1256.84906295715,1450.24621127715,1718.91505257116,1481.20520657227,494.632394163678
0.111517379280527,0.179674140782182,0.282354110443377,0.440245006444353,0.491195683903256,0.384728310021446,98.8165007235222,1246.85694233594,1459.5975070623,1949.60962509132,1562.24649001125,508.410861114652
0.103551448523987,0.168801049926966,0.268724345283979,0.429594019766849,0.465867852655531,0.365364210530291,98.8744315275581,1262.70784659944,1484.43083864428,1869.08430768585,1558.23548300148,508.700306713542
0.116129625569112,0.179777631915333,0.279029359239365,0.435931635444652,0.495297214232013,0.392429628929279,99.815494320164,1260.15135292282,1494.11134669526,1889.20401830745,1632.14481527912,524.916160570479
0.117922654964385,0.186805897803524,0.300535588995424,0.477966947370748,0.53664794489078,0.436771731658769,97.8606244598437,1257.19033883,1498.64351318209,1700.31910551657,1530.85976906346,639.922808350799
0.134222445547645,0.207169268913393,0.328905515440364,0.569875291466821,0.57715230680156,0.425872674584549,97.9497176548001,1255.74968526711,1503.68087270295,1543.63860400991,1493.81714593599,838.381140428324
0.107216900218512,0.169819566945837,0.27127631013153,0.433550804267917,0.497549005420337,0.391514019947215,99.4092089491332,1244.72219688681,1462.58691772659,1940.34939128377,1536.93205951277,512.541060117112
